Opt. Const. of TPTAS-T vs. nm		
nm	n	k
515.5	2.7304606	0.0
515.75	2.7298187	0.0
516.0	2.7291768	0.0
516.25	2.7285475	0.0
516.5	2.7279181	0.0
516.75	2.7272888	0.0
517.0	2.7266595	0.0
517.25	2.7260421	0.0
517.5	2.7254246	0.0
517.75	2.7248072	0.0
518.0	2.7241898	0.0
518.25	2.7235842	0.0
518.5	2.7229786	0.0
518.75	2.722373	0.0
519.0	2.7217674	0.0
519.25	2.7211736	0.0
519.5	2.7205799	0.0
519.75	2.7199861	0.0
520.0	2.7193923	0.0
520.25	2.7188094	0.0
520.5	2.7182266	0.0
520.75	2.7176437	0.0
521.0	2.7170608	0.0
521.25	2.716489	0.0
521.5	2.7159172	0.0
521.75	2.7153454	0.0
522.0	2.7147737	0.0
522.25	2.7142119	0.0
522.5	2.7136502	0.0
522.75	2.7130885	0.0
523.0	2.7125268	0.0
523.25	2.7119751	0.0
523.5	2.7114234	0.0
523.75	2.7108717	0.0
524.0	2.71032	0.0
524.25	2.7097785	0.0
524.5	2.7092371	0.0
524.75	2.7086957	0.0
525.0	2.7081542	0.0
525.25	2.7076219	0.0
525.5	2.7070895	0.0
525.75	2.7065572	0.0
526.0	2.7060249	0.0
526.25	2.7055019	0.0
526.5	2.7049789	0.0
526.75	2.704456	0.0
527.0	2.703933	0.0
527.25	2.7034192	0.0
527.5	2.7029054	0.0
527.75	2.7023916	0.0
528.0	2.7018778	0.0
528.25	2.7013725	0.0
528.5	2.7008672	0.0
528.75	2.7003618	0.0
529.0	2.6998565	0.0
529.25	2.6993603	0.0
529.5	2.6988641	0.0
529.75	2.6983679	0.0
530.0	2.6978717	0.0
530.25	2.6973832	0.0
530.5	2.6968946	0.0
530.75	2.6964061	0.0
531.0	2.6959176	0.0
531.25	2.6954375	0.0
531.5	2.6949574	0.0
531.75	2.6944773	0.0
532.0	2.6939971	0.0
532.25	2.6935245	0.0
532.5	2.6930518	0.0
532.75	2.6925792	0.0
533.0	2.6921065	0.0
533.25	2.6916422	0.0
533.5	2.691178	0.0
533.75	2.6907137	0.0
